date,ticker,state,mom_1,mom_3,mom_6,mom_12_1,mom_12_7,consistency,market_prior_drawdown,forward_alpha_3m,forward_alpha_6m,forward_alpha_12m
2004-12-31,XLF,NEUTRAL,0.010894806821280634,-0.00958408606782335,0.01196530976154242,-0.009331942608545307,-0.010379916346410667,0.5,-0.03221885336521246,-0.04490256991511077,-0.017705344533330836,0.013762275693756765
2004-12-31,XLI,CONSIDER,-0.005135891748381027,0.00959718410692223,0.023837061700118012,0.06920995593853174,0.038953022058214604,0.5833333333333334,-0.03221885336521246,0.003074246545754833,-0.04260356860673442,-0.02079590480330129
2004-12-31,XLE,DECAY,-0.05662349089283303,-0.04245759551083217,0.08862697877051273,0.2825372891071114,0.11141426236203178,0.6666666666666666,-0.03221885336521246,0.20451433801949892,0.2378718347632376,0.3535064757514459
2004-12-31,XLB,NEUTRAL,-0.01625937449974224,-0.004015790918513784,0.05057768791218509,0.04219077013768269,-0.024112722074546178,0.5833333333333334,-0.03221885336521246,0.03819291303953176,-0.07337882990931444,-0.007480678487791437
2004-12-31,XLY,WATCH,0.016108516707685983,0.04107872758925324,0.049552945496583733,0.003552355358858783,-0.02842624603399424,0.5,-0.03221885336521246,-0.038773035348081186,-0.062326232278072546,-0.11401742989594432
2004-12-31,XLP,NOISE,0.007057111781436642,-0.018244628474361924,-0.056157151235158076,-0.034388863042602025,0.030283340029401362,0.4166666666666667,-0.03221885336521246,0.021786838645487583,0.0006820790368849972,-0.019864937402321203
2004-12-31,XLV,NOISE,0.0242915141146971,-0.034864433670043216,-0.06931586636455067,-0.1068367183419523,-0.01700315170568334,0.3333333333333333,-0.03221885336521246,0.01268464855029916,0.04058652190086853,0.015877793009313246
2004-12-31,XLU,CONSIDER,-0.005330503415678756,0.029863905843853678,0.11733581281347316,0.12240777290466132,-0.0008153666656138814,0.5833333333333334,-0.03221885336521246,0.0748646971628717,0.15725552709749313,0.11557366803347668
2004-12-31,XLRE,NEUTRAL,,,,,,0.0,-0.03221885336521246,,,
2004-12-31,XLC,NEUTRAL,,,,,,0.0,-0.03221885336521246,,,
2005-01-31,XLK,NEUTRAL,-0.034729014155669646,-0.03237443405893148,-0.031236378388322605,-0.06668880029433777,-0.0700536211912397,0.4166666666666667,-0.03221885336521246,-0.03616258600811173,0.001146192658984413,-0.006309747388988374
2005-01-31,XLF,NEUTRAL,0.0008211508758886321,-0.0012635791683678343,0.0015416270016965772,-0.011082889283185127,-0.011794283746945355,0.5,-0.03221885336521246,-0.026256946610435095,-0.04225648289516859,-0.0029670202133391665
2005-01-31,XLI,WATCH,-0.005708894024030076,0.006482833511898933,0.013483315346966451,0.07391282797678933,0.05357627232893103,0.5833333333333334,-0.03221885336521246,-0.009189307028082183,-0.03958449740608683,-0.03796111074214248
2005-01-31,XLE,CONSIDER,0.05757731544325506,0.019593257892700278,0.08090666216056341,0.20667981515897305,0.18063589039644867,0.6666666666666666,-0.03221885336521246,0.10003804934934735,0.2202592572512998,0.4558809215650288
2005-01-31,XLB,CONSIDER,-0.008376705976558596,0.009897936110202732,0.0317131373738504,0.09387576857497693,0.051370437763154086,0.5833333333333334,-0.03221885336521246,-0.008215957875112534,-0.053525310207289234,0.027358485067980665
2005-01-31,XLY,NEUTRAL,-0.02083527625146675,-0.007557603258368406,0.033795166489326345,0.04585628808987452,-0.009411519222109033,0.5,-0.03221885336521246,-0.06295578661276602,-0.02715697513495141,-0.1047089311840832
2005-01-31,XLP,WATCH,0.0349015414677043,0.022501704620029095,-0.005590995484137995,-0.008349731289031048,0.03203046937963894,0.5,-0.03221885336521246,-0.0038092098227345828,-0.04096860920098333,-0.07980390888304933
2005-01-31,XLV,NEUTRAL,-0.008916047986815334,-0.00911829476281878,-0.05671066995842666,-0.09204870829379341,-0.04604459547951867,0.25,-0.03221885336521246,0.07656248597934989,0.03622340293167503,0.014480944034508614
2005-01-31,XLU,CONSIDER,0.044605141892553046,0.039056734244408586,0.11271034225055243,0.11554482936684951,0.04726613973168847,0.5833333333333334,-0.03221885336521246,0.08117842233321526,0.09704126972070637,0.06923081312929136
2005-01-31,XLRE,NEUTRAL,,,,,,0.0,-0.03221885336521246,,,
2005-01-31,XLC,NEUTRAL,,,,,,0.0,-0.03221885336521246,,,
2005-02-28,XLK,NEUTRAL,-0.019000900019322642,-0.05670679114510424,-0.0032332061543689505,-0.06306673934775664,-0.07788793615835732,0.4166666666666667,-0.03221885336521246,0.01717201498369192,0.02083946330857911,0.010898088842709264
2005-02-28,XLF,NEUTRAL,-0.02703462773988663,-0.015626702176866458,-0.05394091126414724,-0.024705474231438762,0.0030322763408356934,0.4166666666666667,-0.03221885336521246,-0.0022480048745878722,-0.020819955132675094,0.04420536576414569
2005-02-28,XLI,NEUTRAL,-0.009123465975237832,-0.019840256954345215,0.005961073666557626,0.09033992289304837,0.07399010954493823,0.5833333333333334,-0.03221885336521246,-0.0007081297175476342,-0.043626451505683894,-0.0011882072232325402
2005-02-28,XLE,CONSIDER,0.14386542316830253,0.1412272073279841,0.25881970155048717,0.22891035133925297,0.11668736780904543,0.6666666666666666,-0.03221885336521246,-0.040678739676081044,0.13804062598810596,0.12616933612556136
2005-02-28,XLB,CONSIDER,0.05667666242791336,0.03078821049585434,0.07477201737985983,0.04495281939572737,0.027359514146582997,0.5833333333333334,-0.03221885336521246,-0.09613703817384733,-0.13430266752418274,-0.060839356088033814
2005-02-28,XLY,NEUTRAL,-0.025694849251913787,-0.030627156973427883,0.011680660732569681,0.015898619294744787,-0.021632718866033573,0.4166666666666667,-0.03221885336521246,-0.011706104424705654,-0.024367308234496066,-0.0758500490329308
2005-02-28,XLP,WATCH,-0.0217346656219769,0.019552981071518705,-0.041857930700938684,-0.015843961718307376,0.0048256586563530934,0.4166666666666667,-0.03221885336521246,0.00936789563493956,-0.026094841292204518,-0.05342772213889413
2005-02-28,XLV,WATCH,0.008993771336931689,0.024288988676128387,-0.061166098391647106,-0.09754561351507807,-0.0301044164265436,0.3333333333333333,-0.03221885336521246,0.04768563591907127,0.031967718761449104,0.010749654380237228
2005-02-28,XLU,CONSIDER,0.0005339435738547227,0.03959165767572248,0.07244276250521131,0.15920917690224234,0.08148254596232318,0.5833333333333334,-0.03221885336521246,0.04722397459479544,0.11148819106051788,0.07597299450784578
2005-02-28,XLRE,NEUTRAL,,,,,,0.0,-0.03221885336521246,,,
2005-02-28,XLC,NEUTRAL,,,,,,0.0,-0.03221885336521246,,,
2005-03-31,XLK,NEUTRAL,-0.0012788496359652513,-0.05428101269456065,-0.02291332127419743,-0.06830077217848318,-0.047671261042425694,0.4166666666666667,-0.03221885336521246,0.003984716478786066,0.01677279765265638,0.01956306860042245
2005-03-31,XLF,NEUTRAL,-0.02012251508567764,-0.045830263664340065,-0.05497510854069332,-0.05263860791185804,-0.017699844127086917,0.3333333333333333,-0.03221885336521246,0.02978505647375762,0.00033548453860654526,0.05378899273185356
2005-03-31,XLI,NEUTRAL,0.01818684257026071,0.0031377609350087265,0.012765058711307953,0.07928462056961538,0.08506251336388915,0.5833333333333334,-0.03221885336521246,-0.046520801148194235,-0.05421695732764531,0.008756718128906549
2005-03-31,XLE,CONSIDER,-0.0008154646663767195,0.2087396345530197,0.1574194560712565,0.39581461985060984,0.2049878503696474,0.5833333333333334,-0.03221885336521246,0.025676851762220787,0.20769359533183995,0.1635982625195831
2005-03-31,XLB,CONSIDER,-0.0084395837136223,0.03898198428330746,0.034809649866322845,0.11526866898934673,0.06865670013522407,0.5833333333333334,-0.03221885336521246,-0.11014527314476041,-0.13042503169658903,-0.022394385746825396
2005-03-31,XLY,NEUTRAL,0.006730229551063394,-0.03957409200472839,-0.00012101776052952928,-0.01724993285417853,-0.010516054179761203,0.4166666666666667,-0.03221885336521246,-0.024436188449505458,-0.06875937766213924,-0.09630965174264072
2005-03-31,XLP,WATCH,0.009708193249893693,0.022236957960820813,0.0035866244500637467,-0.047625694557653975,-0.041816505104625645,0.4166666666666667,-0.03221885336521246,-0.021385888354844118,-0.03048734006304943,-0.07412505768234245
2005-03-31,XLV,WATCH,0.012949212742871197,0.012946715269276154,-0.022369098296517675,-0.062401405641218766,-0.028529318815856963,0.4166666666666667,-0.03221885336521246,0.027930035492985672,0.004549247004788315,-0.03549626169400355
2005-03-31,XLU,CONSIDER,0.029898220405305542,0.0764114129015756,0.1085572619857178,0.13239269531518283,0.052042381298386786,0.5833333333333334,-0.03221885336521246,0.07709986919098344,0.11910348711446295,-0.02806592010193243
2005-03-31,XLRE,NEUTRAL,,,,,,0.0,-0.03221885336521246,,,
2005-03-31,XLC,NEUTRAL,,,,,,0.0,-0.03221885336521246,,,
2005-04-30,XLK,NEUTRAL,-0.016857085315263864,-0.03677108782164085,-0.06795507872261553,-0.050846107320121514,0.0011898603071134328,0.4166666666666667,-0.03859776047583341,0.04218462349870378,0.03567633558868177,0.009958917604922402
2005-04-30,XLF,NOISE,0.020888026716282537,-0.026698767879152152,-0.027928611040606732,-0.04781077604650308,7.395488728745292e-06,0.4166666666666667,-0.03859776047583341,-0.014703161009124388,0.0357737169029122,0.0666807613829088
2005-04-30,XLI,NEUTRAL,-0.018080513070039106,-0.009343933967383644,-0.00292167562374146,0.07852810702173962,0.06213096764371406,0.5,-0.03859776047583341,-0.030506387834102977,-0.02594401430333715,0.040991503619628
2005-04-30,XLE,CONSIDER,-0.036057477836657914,0.10172137294897476,0.12330768393506397,0.3453598591567917,0.15449185864189685,0.5,-0.03859776047583341,0.10418573887538884,0.16469703296687976,0.26959308466222964
2005-04-30,XLB,NEUTRAL,-0.05355522694418868,-0.00835420643028395,0.0014610402784203114,0.13761086212444718,0.07511506781118937,0.5833333333333334,-0.03859776047583341,-0.04584202098520018,-0.052272580857088524,0.06807663832321653
2005-04-30,XLY,NEUTRAL,-0.045753185174539523,-0.06401513315168439,-0.07108893543116068,-0.018223743174709317,0.008553888182660119,0.3333333333333333,-0.03859776047583341,0.04390692668199403,-0.01801710311047522,-0.04857586014368809
2005-04-30,XLP,NEUTRAL,0.008467794380475402,-0.003873306762171347,0.018541241853192725,-0.06878575631620165,-0.07799553338180909,0.4166666666666667,-0.03859776047583341,-0.037646412695425235,-0.019335105672888098,-0.08860854111323935
2005-04-30,XLV,WATCH,0.054587180857841755,0.07785079018293484,0.0680226289677095,-0.09631040876734576,-0.10767858981625233,0.4166666666666667,-0.03859776047583341,-0.04335259603632369,-0.0569896569108681,-0.1402509816889148
2005-04-30,XLU,CONSIDER,0.05055690701432325,0.0825443981292533,0.12482504699476071,0.19529729868453805,0.11637613015782455,0.6666666666666666,-0.03859776047583341,0.009307480016683467,0.016630448191937264,-0.0797401954136423
2005-04-30,XLRE,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-04-30,XLC,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-05-31,XLK,WATCH,0.03603662052370127,0.017269462310051553,-0.04041662462745699,-0.08666595812488664,-0.013897553418764086,0.4166666666666667,-0.03859776047583341,0.003114902456878843,0.01746365098600977,-0.06675808565879593
2005-05-31,XLF,NEUTRAL,-0.002605054551020003,-0.002260761797108546,-0.017852135722678852,-0.02787030154074066,-0.012778744596109948,0.4166666666666667,-0.03859776047583341,-0.0186514917162921,0.04294178033430662,0.05666346657641075
2005-05-31,XLI,NEUTRAL,-0.0004897592204201606,-0.0007121481945729924,-0.020538275945748308,0.05127777561498603,0.07279628884502976,0.4166666666666667,-0.03859776047583341,-0.04317119237803324,-0.011650247710665473,0.054186971790671334
2005-05-31,XLE,NEUTRAL,-0.004221581480558512,-0.04090958238294373,0.09454007887214311,0.3230464183675952,0.20366635771570718,0.5,-0.03859776047583341,0.18868330971629743,0.13758984538656183,0.26217095657064693
2005-05-31,XLB,DECAY,-0.03744418864385124,-0.09668259426281489,-0.06887106783040942,0.06520034945569142,0.10115232295287657,0.5,-0.03859776047583341,-0.039270183341162834,0.018875615808093604,0.09616469935282335
2005-05-31,XLY,NOISE,0.028686621331956763,-0.011772533936871943,-0.042039131665440266,-0.053134621638748714,0.016771957100933932,0.4166666666666667,-0.03859776047583341,-0.012526334207469736,-0.05115350773356875,-0.060681373968891616
2005-05-31,XLP,WATCH,-0.008678681226154006,0.009421056337635791,0.029158247145397942,-0.03943255824210057,-0.07474775062446681,0.4166666666666667,-0.03859776047583341,-0.035611917868171084,-0.04548111234077212,-0.04087244363931197
2005-05-31,XLV,WATCH,-0.018991005413184103,0.04795624118761399,0.07341003846289818,-0.02751070382935672,-0.11122431084309414,0.4166666666666667,-0.03859776047583341,-0.016460528324571122,-0.06931615891362486,-0.10413208972158139
2005-05-31,XLU,CONSIDER,-0.03186302247655792,0.04749196003906153,0.08896390313899971,0.2620503331168704,0.12201845393057065,0.6666666666666666,-0.03859776047583341,0.060334657960531946,0.0037571316552151846,0.008326721576537688
2005-05-31,XLRE,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-05-31,XLC,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-06-30,XLK,WATCH,-0.014376979255949829,0.003928073403916654,-0.05056615909294715,-0.06185240270822934,-0.026093415984516533,0.3333333333333333,-0.03859776047583341,0.012413051083408178,0.0016536485824873992,-0.05969352806996309
2005-06-30,XLF,WATCH,0.010933794409709874,0.02936165942836766,-0.017814256829196906,-0.016812074808935762,0.01196530976154242,0.5,-0.03859776047583341,-0.02925207008998476,0.03322811861552322,0.03618830901042358
2005-06-30,XLI,NEUTRAL,-0.027814360869307553,-0.045859504105743576,-0.04286563933121679,0.007986121205820096,0.023837061700118012,0.3333333333333333,-0.03859776047583341,-0.006183466404108717,0.02537564005392956,0.08234612431106836
2005-06-30,XLE,CONSIDER,0.06817431264120799,0.025311853187159672,0.23933507472432636,0.263065009254392,0.08862697877051273,0.5,-0.03859776047583341,0.17409172550745922,0.0833082758149688,0.20501488646917432
2005-06-30,XLB,NEUTRAL,-0.021498724696512816,-0.1085795489617547,-0.07383021094956288,-0.005608536081938675,0.05057768791218509,0.4166666666666667,-0.03859776047583341,-0.01794616401629545,0.07595187145981575,0.12535297599852258
2005-06-30,XLY,NOISE,-0.005816662706028541,-0.02408882600622031,-0.06270962459429275,-0.010508587912717693,0.049552945496583733,0.4166666666666667,-0.03859776047583341,-0.04386369232740417,-0.0518270546899684,-0.05923032021659291
2005-06-30,XLP,NEUTRAL,-0.020803426044186724,-0.021081886180113973,0.0006862747639848621,-0.03544333240718878,-0.056157151235158076,0.4166666666666667,-0.03859776047583341,-0.008373136239661072,-0.020696765880882095,-0.0018509642335258203
2005-06-30,XLV,WATCH,-0.006791781627904281,0.027533007724521275,0.040836185005313386,-0.024686158270202152,-0.06931586636455067,0.4166666666666667,-0.03859776047583341,-0.02341645513382762,-0.02603265880768002,-0.09975406925092767
2005-06-30,XLU,CONSIDER,0.057931260424035624,0.0760038881629077,0.1582228655450244,0.22325895387021122,0.11733581281347316,0.75,-0.03859776047583341,0.035883576043526766,-0.043685875887285563,-0.030652559028561344
2005-06-30,XLRE,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-06-30,XLC,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-07-31,XLK,WATCH,0.01778457351324292,0.03930211037022158,0.0010858411965815051,-0.04713082679754932,-0.031236378388322605,0.4166666666666667,-0.03859776047583341,-0.004887309226034198,-0.007099360809019961,-0.10482812949168008
2005-07-31,XLF,NEUTRAL,-0.021817645509638828,-0.013698480840762084,-0.040031516159649616,-0.017107196053708584,0.0015416270016965772,0.4166666666666667,-0.03859776047583341,0.04733311013568198,0.0404516404288342,0.07961110151841644
2005-07-31,XLI,NEUTRAL,-0.00013518573605897366,-0.02842185901432903,-0.03750022100785255,-0.024390644497486402,0.013483315346966451,0.25,-0.03859776047583341,0.0036424236949886835,0.0031663215289616797,0.010793247367089753
2005-07-31,XLE,CONSIDER,0.03140247022642084,0.09706663396935244,0.2086617581932253,0.26667385859853154,0.08090666216056341,0.5,-0.03859776047583341,0.053604025484433215,0.17772964197700492,0.19527680281742654
2005-07-31,XLB,NOISE,0.01638065339843875,-0.042709594608796975,-0.050706996269165194,-0.03638655469148844,0.0317131373738504,0.4166666666666667,-0.03859776047583341,-0.00737567416326812,0.08286830419999514,0.05426268905049958
2005-07-31,XLY,CONSIDER,0.017799524455957227,0.04090672703351195,-0.025727055696022183,-0.010415473321081614,0.033795166489326345,0.5,-0.03859776047583341,-0.05444132701451654,-0.07434552454768328,-0.11139423601526777
2005-07-31,XLP,NEUTRAL,-0.00594668578701385,-0.035073999578163706,-0.03881145398059249,-0.038467523287775474,-0.005590995484137995,0.4166666666666667,-0.03859776047583341,0.016769966660110325,-0.036650467392017605,0.016301923152446607
2005-07-31,XLV,NEUTRAL,-0.01512447021698704,-0.040390274297638085,0.03431610111552019,-0.009357718241382429,-0.05671066995842666,0.4166666666666667,-0.03859776047583341,-0.014293995818719263,-0.021249909720895577,-0.03346775633918275
2005-07-31,XLU,CONSIDER,-0.015183110367462227,0.008671491566010214,0.09193167274746261,0.23373560921604253,0.11271034225055243,0.6666666666666666,-0.03859776047583341,0.0069792093542551115,-0.027517373344686513,0.031081202992064183
2005-07-31,XLRE,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-07-31,XLC,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-08-31,XLK,CONSIDER,-0.00012757837179788734,0.0030239253260078147,0.02034560920050521,0.01717639120507597,-0.0032332061543689505,0.4166666666666667,-0.03859776047583341,0.013804933326550639,-0.010631183958871526,-0.06174696717647454
2005-08-31,XLF,NEUTRAL,-0.007062892117132513,-0.018106736550983937,-0.02032656332982785,-0.06657838507910996,-0.05394091126414724,0.3333333333333333,-0.03859776047583341,0.06140302442985335,0.06596583761509045,0.07887908126562393
2005-08-31,XLI,NEUTRAL,-0.014365970791507254,-0.04191028893941451,-0.0425925907973852,-0.022847672912427175,0.005961073666557626,0.25,-0.03859776047583341,0.03313933130406954,0.0457721905316304,0.015645371698363775
2005-08-31,XLE,CONSIDER,0.07393437227850863,0.18317242570021652,0.13476933587780615,0.33012783051876515,0.25881970155048717,0.5833333333333334,-0.03859776047583341,-0.046170755817356746,-0.016877945238555236,0.027715275579376142
2005-08-31,XLB,NEUTRAL,-0.032832584370878104,-0.03812321689241449,-0.1311199596444268,-0.03445056280498748,0.07477201737985983,0.3333333333333333,-0.03859776047583341,0.059772463399269116,0.09101394649952033,0.10425858120988907
2005-08-31,XLY,NEUTRAL,-0.023757580689522828,-0.012160476861275193,-0.023789851171609144,0.01164721881077524,0.011680660732569681,0.5,-0.03859776047583341,-0.037622779158545505,-0.05012007801452745,-0.09323480501743042
2005-08-31,XLP,NEUTRAL,-0.008162742645154264,-0.03457179858439996,-0.02547644510892122,-0.058583443463086304,-0.041857930700938684,0.3333333333333333,-0.03859776047583341,-0.008941309599223013,-0.02591577096040676,0.04419439860558683
2005-08-31,XLV,NEUTRAL,0.005963857785131088,-0.015979764750005176,0.031210146985136245,-0.037604543960696235,-0.061166098391647106,0.4166666666666667,-0.03859776047583341,-0.05169948708211214,-0.021786638264533087,-0.03388932357141039
2005-08-31,XLU,CONSIDER,0.01603262379831083,0.05857246021940532,0.10884614119859637,0.17040928707061398,0.07244276250521131,0.6666666666666666,-0.03859776047583341,-0.05340443489054647,-0.03677830515015046,0.020522405335023697
2005-08-31,XLRE,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-08-31,XLC,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-09-30,XLK,WATCH,-0.00558349270111913,0.011972658478434983,0.015947761363694912,-0.0017572952342281845,-0.02291332127419743,0.3333333333333333,-0.03859776047583341,-0.010459708943911572,0.0015910922178559161,-0.04344323182203835
2005-09-30,XLF,NEUTRAL,0.0005273307443638409,-0.02821425954193968,0.000318982406734003,-0.05517189913211851,-0.05497510854069332,0.4166666666666667,-0.03859776047583341,0.06251576331638908,0.05078725321847544,0.09503119114441705
2005-09-30,XLI,NEUTRAL,0.008660699595861354,-0.005964088198124551,-0.05155008217665935,-0.04769072781961692,0.012765058711307953,0.25,-0.03859776047583341,0.03072594420854169,0.06666314909554383,0.0184121504660002
2005-09-30,XLE,CONSIDER,0.05440006823016841,0.16791526590978867,0.19747736565553997,0.3144760162440783,0.1574194560712565,0.5833333333333334,-0.03859776047583341,-0.077462325221069,-0.045730911782458694,-0.09682709806350087
2005-09-30,XLB,NEUTRAL,-0.0003252421968851227,-0.017309466570413212,-0.12400956145918396,-0.09322171844695137,0.034809649866322845,0.25,-0.03859776047583341,0.09246690342679864,0.12645909711482117,0.07458536803428162
2005-09-30,XLY,NEUTRAL,-0.036157275009824685,-0.04230748784568528,-0.06537717613843064,-0.030433395749278946,-0.00012101776052952928,0.4166666666666667,-0.03859776047583341,-0.007255400986669658,-0.02348091179680556,-0.019615603732795917
2005-09-30,XLP,NEUTRAL,0.006070166586290782,-0.008076072507657961,-0.028987699846383164,-0.03138469962067236,0.0035866244500637467,0.4166666666666667,-0.03859776047583341,-0.011842241828253552,-0.04078950972376583,0.0074586248302419556
2005-09-30,XLV,DECAY,-0.013459379225347123,-0.022585681651439926,0.004325474325708845,-0.004744864638373314,-0.022369098296517675,0.4166666666666667,-0.03859776047583341,-0.002181674813547252,-0.03819165728264862,-0.03223616572092314
2005-09-30,XLU,CONSIDER,0.03398380613381802,0.03461049165650776,0.11324491175653972,0.1935348735400264,0.1085572619857178,0.75,-0.03859776047583341,-0.07475820272910128,-0.1323076863409164,-0.060178407933734857
2005-09-30,XLRE,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-09-30,XLC,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-10-31,XLK,NEUTRAL,0.0007015269970385152,-0.005012837713789575,0.034092257555336625,-0.03685523526779966,-0.06795507872261553,0.3333333333333333,-0.03859776047583341,-0.0019428649528701047,-0.02721294317877021,-0.037957320555800145
2005-10-31,XLF,WATCH,0.05545073527990163,0.048548841218225336,0.03418531500619415,-0.04751408853500261,-0.027928611040606732,0.5,-0.03859776047583341,-0.009832485214884112,0.02510172342203898,0.024308959498220428
2005-10-31,XLI,WATCH,0.009621760257932266,0.0037359778199785865,-0.02479206462923056,-0.036907946725014185,-0.00292167562374146,0.3333333333333333,-0.03859776047583341,-0.0007358038176836779,0.06824810677806026,0.00434938998938561
2005-10-31,XLE,CONSIDER,-0.06833153224101074,0.054980822397715956,0.15738425973008163,0.39545200595606667,0.12330768393506397,0.5833333333333334,-0.03859776047583341,0.11718821244410926,0.07238755721863299,-0.011790580878449752
2005-10-31,XLB,NOISE,0.026459075662685017,-0.007565115260827371,-0.04995160686366562,-0.07308876246146978,0.0014610402784203114,0.3333333333333333,-0.03859776047583341,0.09377798206098098,0.1265505952655923,0.0802612050581668
2005-10-31,XLY,NEUTRAL,0.00341807390138249,-0.05583962966643896,-0.017217119121344382,-0.09019189920756232,-0.07108893543116068,0.4166666666666667,-0.03859776047583341,-0.017661718392455894,-0.027881481951689047,0.012106924279754683
2005-10-31,XLP,WATCH,0.019384345182638762,0.017200696220527556,-0.018476600569619084,-0.019288390205098316,0.018541241853192725,0.5,-0.03859776047583341,-0.054998541931301936,-0.06547518679616182,-0.02989400568089362
2005-10-31,XLV,DECAY,-0.007139426648727909,-0.014661131106486147,-0.05445923829721966,0.017120587940445686,0.0680226289677095,0.4166666666666667,-0.03859776047583341,-0.006244171373400276,-0.0781239581176667,-0.05712744091179878
2005-10-31,XLU,CONSIDER,-0.041313927076995216,0.007158467419470238,0.015892033575334086,0.19194472172096755,0.12482504699476071,0.6666666666666666,-0.03859776047583341,-0.03560716813963327,-0.09228692232389557,0.007954106737674493
2005-10-31,XLRE,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-10-31,XLC,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-11-30,XLK,WATCH,0.018412046103850832,0.013436204331833457,0.016500759736405746,-0.042217505352300067,-0.04041662462745699,0.3333333333333333,-0.03859776047583341,-0.023838093129473492,-0.0787115174389924,-0.04796772114914449
2005-11-30,XLF,WATCH,0.003556458526018602,0.05976295309194479,0.040574104493816376,0.018375822972585443,-0.017852135722678852,0.5833333333333334,-0.03859776047583341,0.0026167826609571065,0.011438023973232792,0.005021589415445948
2005-11-30,XLI,WATCH,0.013637919416949806,0.03225418162400251,-0.011007889386778436,-0.044353117438158396,-0.020538275945748308,0.3333333333333333,-0.03859776047583341,0.011039274068642246,0.06319115826985411,-0.006042723963764818
2005-11-30,XLE,NEUTRAL,-0.027779098581560024,-0.04493753751958174,0.13000357042817834,0.2721740453201109,0.09454007887214311,0.5,-0.03859776047583341,0.031164922926566918,0.10115554315432629,0.09580160596634113
2005-11-30,XLB,WATCH,0.031234702672713555,0.05817594425501582,0.017834873221846514,-0.08097012622662447,-0.06887106783040942,0.3333333333333333,-0.03859776047583341,0.027201092015773032,0.07128891865304965,0.06889045836201735
2005-11-30,XLY,NEUTRAL,-0.003882683294507694,-0.03661787683779949,-0.048333062855079656,-0.08478683164768608,-0.042039131665440266,0.4166666666666667,-0.03859776047583341,-0.01156511189359577,-0.008129155196561433,0.008089065739959933
2005-11-30,XLP,NEUTRAL,-0.033420042422080964,-0.008702487721421015,-0.04297342565313289,0.018986359074167236,0.029158247145397942,0.5,-0.03859776047583341,-0.01642112360870862,0.0057265126295917845,-0.022796130032583406
2005-11-30,XLV,DECAY,-0.03043998536161907,-0.05031859668240879,-0.06549428209487873,0.03460105971311722,0.07341003846289818,0.4166666666666667,-0.03859776047583341,0.032135083612206294,-0.03336565977978534,-0.044881632894982815
2005-11-30,XLU,DECAY,-0.04362490539459374,-0.051978005430524665,0.0035499751335172913,0.1426789594174187,0.08896390313899971,0.5833333333333334,-0.03859776047583341,0.018599323686012914,0.004209686663391832,0.06801264811372287
2005-11-30,XLRE,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-11-30,XLC,NEUTRAL,,,,,,0.0,-0.03859776047583341,,,
2005-12-31,XLK,NEUTRAL,-0.02885629012559554,-0.01028172001166927,0.0015678389444950813,-0.020822159903575055,-0.05056615909294715,0.3333333333333333,-0.03859776047583341,0.012455750908223484,-0.058121045738844024,-0.036879258223462275
2005-12-31,XLF,CONSIDER,0.0021219266455336783,0.06145195608994869,0.031503875109527346,0.010983168035573643,-0.017814256829196906,0.5833333333333334,-0.03859776047583341,-0.013575216639971188,0.0017786937492378918,0.030434515996167644
2005-12-31,XLI,WATCH,0.0066564905997907875,0.030203092374791796,0.024058870269888066,-0.02631936391831058,-0.04286563933121679,0.4166666666666667,-0.03859776047583341,0.032915771827007,0.052020484572009806,-0.023293956831839324
2005-12-31,XLE,NOISE,0.019947574161500503,-0.07614417797346995,0.07898531804442133,0.31107165078005794,0.23933507472432636,0.5833333333333334,-0.03859776047583341,0.03762561936768405,0.10468587983936528,0.022237188411263986
2005-12-31,XLB,WATCH,0.030583458508737227,0.09089342891647134,0.07201064557675796,-0.0366002236147559,-0.07383021094956288,0.4166666666666667,-0.03859776047583341,0.02672415651413873,0.041619169492182806,0.02519474183046233
2005-12-31,XLY,NEUTRAL,-0.0066572392320281,-0.007131938557501494,-0.04913769199934914,-0.10279298865978792,-0.06270962459429275,0.3333333333333333,-0.03859776047583341,-0.01572726957395254,-0.005787660668623351,0.025668633246342276
2005-12-31,XLP,NEUTRAL,0.0030881408099876495,-0.011640726854015848,-0.01962278800755901,-0.021970273379939176,0.0006862747639848621,0.5,-0.03859776047583341,-0.028237741484144152,0.018842961134336367,-0.01355359339249862
2005-12-31,XLV,NEUTRAL,0.03658440775446348,-0.0021445500739732948,-0.02468179560015682,-0.020681315057727745,0.040836185005313386,0.4166666666666667,-0.03859776047583341,-0.03537254832768477,-0.07088407063276436,-0.08793772335477912
